description,developer,format,genre,link,name,path,players,publisher,releasedate,size
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Toaru%20Majutsu%20no%20Index%20%28Japan%29.iso?download=true,Toaru Majutsu no Index (Japan).iso,Toaru Majutsu no Index (Japan).iso,,,,601 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Toaru%20Majutsu%20to%20Kagaku%20no%20Ensemble%20%28Japan%29.iso?download=true,Toaru Majutsu to Kagaku no Ensemble (Japan).iso,Toaru Majutsu to Kagaku no Ensemble (Japan).iso,,,,1.15 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tobidase%21%20Trouble%20Hanafuda%20Douchuuki%20%28Japan%29.iso?download=true,Tobidase! Trouble Hanafuda Douchuuki (Japan).iso,Tobidase! Trouble Hanafuda Douchuuki (Japan).iso,,,,450 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/TOCA%20Race%20Driver%202%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"TOCA Race Driver 2 (Europe) (En,Fr,De,Es,It).iso","TOCA Race Driver 2 (Europe) (En,Fr,De,Es,It).iso",,,,1.35 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/TOCA%20Race%20Driver%203%20Challenge%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"TOCA Race Driver 3 Challenge (Europe) (En,Fr,De,Es,It).iso","TOCA Race Driver 3 Challenge (Europe) (En,Fr,De,Es,It).iso",,,,1.23 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Togainu%20no%20Chi%20-%20T%20B%20P%20%28Japan%29.iso?download=true,Togainu no Chi - T B P (Japan).iso,Togainu no Chi - T B P (Japan).iso,,,,759 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/ToHeart%202%20-%20Dungeon%20Travelers%20%28Japan%29%20%28Aquaprice%202800%29.iso?download=true,ToHeart 2 - Dungeon Travelers (Japan) (Aquaprice 2800).iso,ToHeart 2 - Dungeon Travelers (Japan) (Aquaprice 2800).iso,,,,1.32 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/ToHeart%202%20Portable%20%28Japan%29.iso?download=true,ToHeart 2 Portable (Japan).iso,ToHeart 2 Portable (Japan).iso,,,,1.43 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/ToHeart%20Portable%20%28Japan%29.iso?download=true,ToHeart Portable (Japan).iso,ToHeart Portable (Japan).iso,,,,603 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Toki%20no%20Kizuna%20-%20Hanayui%20Tsuzuri%20%28Japan%29.iso?download=true,Toki no Kizuna - Hanayui Tsuzuri (Japan).iso,Toki no Kizuna - Hanayui Tsuzuri (Japan).iso,,,,1.56 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Toki%20no%20Kizuna%20-%20Sekigahara%20Kitan%20%28Japan%29.iso?download=true,Toki no Kizuna - Sekigahara Kitan (Japan).iso,Toki no Kizuna - Sekigahara Kitan (Japan).iso,,,,1.38 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tokimeki%20Memorial%20-%20Forever%20with%20You%20%28Japan%29.iso?download=true,Tokimeki Memorial - Forever with You (Japan).iso,Tokimeki Memorial - Forever with You (Japan).iso,,,,700 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tokimeki%20Memorial%204%20%28Japan%29.iso?download=true,Tokimeki Memorial 4 (Japan).iso,Tokimeki Memorial 4 (Japan).iso,,,,1.77 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tokimeki%20Memorial%20Girl%27s%20Side%20Premium%20-%203rd%20Story%20%28Japan%29.iso?download=true,Tokimeki Memorial Girl's Side Premium - 3rd Story (Japan).iso,Tokimeki Memorial Girl's Side Premium - 3rd Story (Japan).iso,,,,1.43 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tokobot%20%28USA%29.iso?download=true,Tokobot (USA).iso,Tokobot (USA).iso,,,,329 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tokyo%20Mono%20Harashi%20-%20Karasu%20no%20Mori%20Gakuen%20Kitan%20%28Japan%29.iso?download=true,Tokyo Mono Harashi - Karasu no Mori Gakuen Kitan (Japan).iso,Tokyo Mono Harashi - Karasu no Mori Gakuen Kitan (Japan).iso,,,,969 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tokyo%20Yamanote%20Boys%20Portable%20-%20Dark%20Cherry%20Disc%20%28Japan%29.iso?download=true,Tokyo Yamanote Boys Portable - Dark Cherry Disc (Japan).iso,Tokyo Yamanote Boys Portable - Dark Cherry Disc (Japan).iso,,,,1.81 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tokyo%20Yamanote%20Boys%20Portable%20-%20Honey%20Milk%20Disc%20%28Japan%29.iso?download=true,Tokyo Yamanote Boys Portable - Honey Milk Disc (Japan).iso,Tokyo Yamanote Boys Portable - Honey Milk Disc (Japan).iso,,,,1.66 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tokyo%20Yamanote%20Boys%20Portable%20-%20Super%20Mint%20Disc%20%28Japan%29.iso?download=true,Tokyo Yamanote Boys Portable - Super Mint Disc (Japan).iso,Tokyo Yamanote Boys Portable - Super Mint Disc (Japan).iso,,,,1.58 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tom%20Clancy%27s%20EndWar%20%28USA%29.iso?download=true,Tom Clancy's EndWar (USA).iso,Tom Clancy's EndWar (USA).iso,,,,221 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tom%20Clancy%27s%20Ghost%20Recon%20-%20Advanced%20Warfighter%202%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"Tom Clancy's Ghost Recon - Advanced Warfighter 2 (USA) (En,Fr,De,Es,It).iso","Tom Clancy's Ghost Recon - Advanced Warfighter 2 (USA) (En,Fr,De,Es,It).iso",,,,760 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tom%20Clancy%27s%20Ghost%20Recon%20-%20Predator%20%28USA%29%20%28En%2CFr%2CEs%29.iso?download=true,"Tom Clancy's Ghost Recon - Predator (USA) (En,Fr,Es).iso","Tom Clancy's Ghost Recon - Predator (USA) (En,Fr,Es).iso",,,,906 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tom%20Clancy%27s%20Rainbow%20Six%20-%20Vegas%20%28USA%29%20%28En%2CFr%2CEs%29.iso?download=true,"Tom Clancy's Rainbow Six - Vegas (USA) (En,Fr,Es).iso","Tom Clancy's Rainbow Six - Vegas (USA) (En,Fr,Es).iso",,,,852 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tom%20Clancy%27s%20Splinter%20Cell%20-%20Essentials%20%28USA%29.iso?download=true,Tom Clancy's Splinter Cell - Essentials (USA).iso,Tom Clancy's Splinter Cell - Essentials (USA).iso,,,,1.81 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tomoyo%20After%20-%20It%27s%20a%20Wonderful%20Life%20-%20CS%20Edition%20%28Japan%29%20%28v1.03%29.iso?download=true,Tomoyo After - It's a Wonderful Life - CS Edition (Japan) (v1.03).iso,Tomoyo After - It's a Wonderful Life - CS Edition (Japan) (v1.03).iso,,,,964 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tony%20Hawk%27s%20Project%208%20%28USA%29%20%28v1.00%29.iso?download=true,Tony Hawk's Project 8 (USA) (v1.00).iso,Tony Hawk's Project 8 (USA) (v1.00).iso,,,,1.51 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tony%20Hawk%27s%20Underground%202%20Remix%20%28USA%29.iso?download=true,Tony Hawk's Underground 2 Remix (USA).iso,Tony Hawk's Underground 2 Remix (USA).iso,,,,1.22 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/ToraDora%20Portable%21%20%28Japan%29.iso?download=true,ToraDora Portable! (Japan).iso,ToraDora Portable! (Japan).iso,,,,1.71 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Toriko%20-%20Gourmet%20Survival%20%28Japan%29.iso?download=true,Toriko - Gourmet Survival (Japan).iso,Toriko - Gourmet Survival (Japan).iso,,,,811 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Toriko%20-%20Gourmet%20Survival%21%202%20%28Japan%29.iso?download=true,Toriko - Gourmet Survival! 2 (Japan).iso,Toriko - Gourmet Survival! 2 (Japan).iso,,,,888 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Toudai%20Shougi%20-%20Mejinsen%20Dojo%20%28Japan%29.iso?download=true,Toudai Shougi - Mejinsen Dojo (Japan).iso,Toudai Shougi - Mejinsen Dojo (Japan).iso,,,,338 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Toukiden%20%28Japan%29.iso?download=true,Toukiden (Japan).iso,Toukiden (Japan).iso,,,,1.24 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Transformers%20-%20Die%20Rache%20%28Germany%29.iso?download=true,Transformers - Die Rache (Germany).iso,Transformers - Die Rache (Germany).iso,,,,1.63 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Transformers%20-%20Revenge%20of%20the%20Fallen%20%28USA%29%20%28En%2CFr%29.iso?download=true,"Transformers - Revenge of the Fallen (USA) (En,Fr).iso","Transformers - Revenge of the Fallen (USA) (En,Fr).iso",,,,1.75 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Transformers%20-%20The%20Game%20%28USA%29.iso?download=true,Transformers - The Game (USA).iso,Transformers - The Game (USA).iso,,,,817 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Traxxpad%20-%20Portable%20Studio%20%28USA%29.iso?download=true,Traxxpad - Portable Studio (USA).iso,Traxxpad - Portable Studio (USA).iso,,,,420 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Trick%20x%20Logic%20-%20Season%201%20%28Japan%29.iso?download=true,Trick x Logic - Season 1 (Japan).iso,Trick x Logic - Season 1 (Japan).iso,,,,718 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Trick%20x%20Logic%20-%20Season%202%20%28Japan%29.iso?download=true,Trick x Logic - Season 2 (Japan).iso,Trick x Logic - Season 2 (Japan).iso,,,,843 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tsukumonogatari%20%28Japan%29.iso?download=true,Tsukumonogatari (Japan).iso,Tsukumonogatari (Japan).iso,,,,1.35 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tsuyokiss%202-gakki%20Portable%20%28Japan%29.iso?download=true,Tsuyokiss 2-gakki Portable (Japan).iso,Tsuyokiss 2-gakki Portable (Japan).iso,,,,1.29 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tsuyokiss%203-gakki%20Portable%20%28Japan%29.iso?download=true,Tsuyokiss 3-gakki Portable (Japan).iso,Tsuyokiss 3-gakki Portable (Japan).iso,,,,1.29 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Tube%20Mania%20%28Europe%29%20%28Fr%2CNl%29.iso?download=true,"Tube Mania (Europe) (Fr,Nl).iso","Tube Mania (Europe) (Fr,Nl).iso",,,,322 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Twelve%20-%20Sengoku%20Fuushinden%20%28Japan%29.iso?download=true,Twelve - Sengoku Fuushinden (Japan).iso,Twelve - Sengoku Fuushinden (Japan).iso,,,,1.73 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/TwinBee%20Portable%20%28Japan%29.iso?download=true,TwinBee Portable (Japan).iso,TwinBee Portable (Japan).iso,,,,199 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Twinkle%20Crusaders%20GoGo%21%20%28Japan%29.iso?download=true,Twinkle Crusaders GoGo! (Japan).iso,Twinkle Crusaders GoGo! (Japan).iso,,,,1.81 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Twinkle%20Crusaders%20Starlit%20Brave%20%28Japan%29.iso?download=true,Twinkle Crusaders Starlit Brave (Japan).iso,Twinkle Crusaders Starlit Brave (Japan).iso,,,,1.11 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Twisted%20Metal%20-%20Head-On%20%28USA%29.iso?download=true,Twisted Metal - Head-On (USA).iso,Twisted Metal - Head-On (USA).iso,,,,839 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/UEFA%20Champions%20League%202006-2007%20%28USA%29.iso?download=true,UEFA Champions League 2006-2007 (USA).iso,UEFA Champions League 2006-2007 (USA).iso,,,,1.26 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/UEFA%20Euro%202008%20-%20Austria-Switzerland%20%28USA%29%20%28En%2CFr%29.iso?download=true,"UEFA Euro 2008 - Austria-Switzerland (USA) (En,Fr).iso","UEFA Euro 2008 - Austria-Switzerland (USA) (En,Fr).iso",,,,1.46 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ultimate%20Block%20Party%20%28USA%29.iso?download=true,Ultimate Block Party (USA).iso,Ultimate Block Party (USA).iso,,,,143 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ultimate%20Board%20Game%20Collection%20%28USA%29.iso?download=true,Ultimate Board Game Collection (USA).iso,Ultimate Board Game Collection (USA).iso,,,,127 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ultimate%20Ghosts%27n%20Goblins%20%28USA%29.iso?download=true,Ultimate Ghosts'n Goblins (USA).iso,Ultimate Ghosts'n Goblins (USA).iso,,,,432 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ultra%20Puzzle%20Bobble%20Pocket%20%28Japan%29.iso?download=true,Ultra Puzzle Bobble Pocket (Japan).iso,Ultra Puzzle Bobble Pocket (Japan).iso,,,,70 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ultraman%20All-Star%20Chronicle%20%28Japan%29.iso?download=true,Ultraman All-Star Chronicle (Japan).iso,Ultraman All-Star Chronicle (Japan).iso,,,,1.41 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Umezawa%20Yukari%20no%20Yasashii%20Igo%20%28Japan%29.iso?download=true,Umezawa Yukari no Yasashii Igo (Japan).iso,Umezawa Yukari no Yasashii Igo (Japan).iso,,,,67 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Umihara%20Kawase%20Portable%20%28Japan%29.iso?download=true,Umihara Kawase Portable (Japan).iso,Umihara Kawase Portable (Japan).iso,,,,288 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/UnchainBlades%20EXXiV%20%28Japan%29.iso?download=true,UnchainBlades EXXiV (Japan).iso,UnchainBlades EXXiV (Japan).iso,,,,1.24 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/UnchainBlades%20Rexx%20%28Japan%29.iso?download=true,UnchainBlades Rexx (Japan).iso,UnchainBlades Rexx (Japan).iso,,,,769 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Undead%20Knights%20%28USA%29.iso?download=true,Undead Knights (USA).iso,Undead Knights (USA).iso,,,,508 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/unENDing%20Bloody%20Call%20%28Japan%29.iso?download=true,unENDing Bloody Call (Japan).iso,unENDing Bloody Call (Japan).iso,,,,1.81 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Untold%20Legends%20-%20Brotherhood%20of%20the%20Blade%20%28USA%29.iso?download=true,Untold Legends - Brotherhood of the Blade (USA).iso,Untold Legends - Brotherhood of the Blade (USA).iso,,,,855 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Untold%20Legends%20-%20The%20Warrior%27s%20Code%20%28USA%29.iso?download=true,Untold Legends - The Warrior's Code (USA).iso,Untold Legends - The Warrior's Code (USA).iso,,,,1.05 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Updater%20Test%20A0304%20-%20Game%20%28w%29%201.50%20%2B%20Updater%20%280304%29%209999-9.99%20%28Japan%29.iso?download=true,Updater Test A0304 - Game (w) 1.50 + Updater (0304) 9999-9.99 (Japan).iso,Updater Test A0304 - Game (w) 1.50 + Updater (0304) 9999-9.99 (Japan).iso,,,,226 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Urakata%20Hakuouki%20%28Japan%29.iso?download=true,Urakata Hakuouki (Japan).iso,Urakata Hakuouki (Japan).iso,,,,1.42 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Urakata%20Hakuouki%20-%20Akatsuki%20no%20Shirabe%20%28Japan%29.iso?download=true,Urakata Hakuouki - Akatsuki no Shirabe (Japan).iso,Urakata Hakuouki - Akatsuki no Shirabe (Japan).iso,,,,1.52 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Uta%20no%20Prince-sama%20%28Japan%29.iso?download=true,Uta no Prince-sama (Japan).iso,Uta no Prince-sama (Japan).iso,,,,1.75 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Uta%20no%20Prince-sama%20-%20All%20Star%20%28Japan%29.iso?download=true,Uta no Prince-sama - All Star (Japan).iso,Uta no Prince-sama - All Star (Japan).iso,,,,1.70 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Uta%20no%20Prince-sama%20-%20All%20Star%20After%20Secret%20%28Japan%29.iso?download=true,Uta no Prince-sama - All Star After Secret (Japan).iso,Uta no Prince-sama - All Star After Secret (Japan).iso,,,,1.77 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Uta%20no%20Prince-sama%20-%20Amazing%20Aria%20%28Japan%29.iso?download=true,Uta no Prince-sama - Amazing Aria (Japan).iso,Uta no Prince-sama - Amazing Aria (Japan).iso,,,,1.18 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Uta%20no%20Prince-sama%20-%20Debut%20%28Japan%29.iso?download=true,Uta no Prince-sama - Debut (Japan).iso,Uta no Prince-sama - Debut (Japan).iso,,,,1.64 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Uta%20no%20Prince-sama%20-%20Music%20%28Japan%29.iso?download=true,Uta no Prince-sama - Music (Japan).iso,Uta no Prince-sama - Music (Japan).iso,,,,700 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Uta%20no%20Prince-sama%20-%20Music%202%20%28Japan%29.iso?download=true,Uta no Prince-sama - Music 2 (Japan).iso,Uta no Prince-sama - Music 2 (Japan).iso,,,,1.40 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Uta%20no%20Prince-sama%20-%20Repeat%20%28Japan%29.iso?download=true,Uta no Prince-sama - Repeat (Japan).iso,Uta no Prince-sama - Repeat (Japan).iso,,,,1.60 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Uta%20no%20Prince-sama%20-%20Sweet%20Serenade%20%28Japan%29.iso?download=true,Uta no Prince-sama - Sweet Serenade (Japan).iso,Uta no Prince-sama - Sweet Serenade (Japan).iso,,,,1.36 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Utawarerumono%20Portable%20%28Japan%2C%20Asia%29.iso?download=true,"Utawarerumono Portable (Japan, Asia).iso","Utawarerumono Portable (Japan, Asia).iso",,,,817 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/V8%20Supercars%20Australia%202%20%28Australia%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"V8 Supercars Australia 2 (Australia) (En,Fr,De,Es,It).iso","V8 Supercars Australia 2 (Australia) (En,Fr,De,Es,It).iso",,,,1.35 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/V8%20Supercars%20Australia%203%20-%20Shootout%20%28Australia%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"V8 Supercars Australia 3 - Shootout (Australia) (En,Fr,De,Es,It).iso","V8 Supercars Australia 3 - Shootout (Australia) (En,Fr,De,Es,It).iso",,,,1.23 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Valhalla%20Knights%20%28USA%29.iso?download=true,Valhalla Knights (USA).iso,Valhalla Knights (USA).iso,,,,661 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Valhalla%20Knights%202%20%28USA%29.iso?download=true,Valhalla Knights 2 (USA).iso,Valhalla Knights 2 (USA).iso,,,,1.58 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Valhalla%20Knights%202%20-%20Battle%20Stance%20%28Japan%29.iso?download=true,Valhalla Knights 2 - Battle Stance (Japan).iso,Valhalla Knights 2 - Battle Stance (Japan).iso,,,,1.33 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/VALHALLAKNIGHTS%20%5BULUS10230%5D.7z?download=true,VALHALLAKNIGHTS [ULUS10230],VALHALLAKNIGHTS [ULUS10230].7z,,,,142 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/VALHALLAKNIGHTS2BS%20%5BNPUH10041%5D.7z?download=true,VALHALLAKNIGHTS2BS [NPUH10041],VALHALLAKNIGHTS2BS [NPUH10041].7z,,,,356 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/VALKYRIA%20CHRONICLES%E2%84%A2%20II%20%5BULUS10515%5D.7z?download=true,VALKYRIA CHRONICLES™ II [ULUS10515],VALKYRIA CHRONICLES™ II [ULUS10515].7z,,,,735 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Valkyrie_Profile_Lenneth_USA_PSP-ARTiSAN.7z?download=true,Valkyrie_Profile_Lenneth_USA_PSP-ARTiSAN,Valkyrie_Profile_Lenneth_USA_PSP-ARTiSAN.7z,,,,488 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Vampire%20Chronicle%20-%20The%20Chaos%20Tower%20%28Japan%29%20%28En%2CJa%29.iso?download=true,"Vampire Chronicle - The Chaos Tower (Japan) (En,Ja).iso","Vampire Chronicle - The Chaos Tower (Japan) (En,Ja).iso",,,,697 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Vantage%20Master%20Portable%20%28Japan%29.iso?download=true,Vantage Master Portable (Japan).iso,Vantage Master Portable (Japan).iso,,,,613 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Venus%20%26%20Braves%20-%20Majo%20to%20Megami%20to%20Horobi%20no%20Yogen%20%28Japan%2C%20Asia%29.iso?download=true,"Venus & Braves - Majo to Megami to Horobi no Yogen (Japan, Asia).iso","Venus & Braves - Majo to Megami to Horobi no Yogen (Japan, Asia).iso",,,,696 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Viewtiful%20Joe%20-%20Battle%20Carnival%20%28Japan%29.iso?download=true,Viewtiful Joe - Battle Carnival (Japan).iso,Viewtiful Joe - Battle Carnival (Japan).iso,,,,654 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Viewtiful%20Joe%20-%20Red%20Hot%20Rumble%20%28USA%29.iso?download=true,Viewtiful Joe - Red Hot Rumble (USA).iso,Viewtiful Joe - Red Hot Rumble (USA).iso,,,,657 MB
